run,PauseTime,repetition,Module,nbDataPacketsForwarded
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[10].generic.np,508
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[9].generic.np,241
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[8].generic.np,683
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[7].generic.np,658
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[6].generic.np,560
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[5].generic.np,394
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[53].generic.np,366
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[8].generic.np,541
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[7].generic.np,494
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[6].generic.np,471
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[5].generic.np,638
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[4].generic.np,834
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[3].generic.np,487
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[2].generic.np,488
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[1].generic.np,888
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[0].generic.np,571
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[59].generic.np,353
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[58].generic.np,509
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[57].generic.np,425
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[56].generic.np,779
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[55].generic.np,623
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[54].generic.np,541
RandomWaypointMobility-SPD-A-1-20211130-20:02:26-15376,0,1,TARPNetwork.node[52].generic.np,977
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[52].generic.np,337
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[51].generic.np,537
